,x,y,label_num,label_name,path
28,-29.61699104370022,-4.69345713888525,4,Extras,./data\Glockley (Shows The Screen) Drumkit\Extras\sample (28).wav
29,16.136501896497013,45.75576251447757,9,Snares,./data\London on da Track (Shows the Screen) Drumkit\Snares\Snare [ 88 ].wav
30,-52.717712816204305,-14.748248671269284,5,FX,./data\Chief Keef (Shows the Screen) Drumkit\FX\Trans. [GloGang].wav
31,60.982708291395234,-24.019955729905046,0,808s,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\808s\Question808_YC - Loop.wav
32,-73.52889385398629,12.015857636586324,5,FX,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\FX\NM - ThatPhone FX.wav
33,78.11388711634083,19.271415752374477,2,Closed Hats,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Closed Hats\NM - Wyd HH.wav
34,16.10267833824799,97.00998171930912,6,Kicks,./data\Kenny Beats (Shows the Screen) Drumkit\Kicks\KENNY BEATS KICK 29.wav
35,-57.71183891920295,60.14471925685822,3,Crashes & Cymbals,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Crashes & Cymbals\TM-88 Cymbal [Group].wav
36,-47.34648766539095,51.32525345974853,7,Open Hats,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Open Hats\TBP - Perfect OH - Loop_2.wav
37,79.48670230895424,51.80808495175109,2,Closed Hats,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Closed Hats\Hit 10.wav
38,67.59029221239949,-41.05998268721181,0,808s,./data\Everyone in 808 Mafia (Shows the Screen) Kit\808s\DY 808.wav
39,-2.604144543000118,-4.105553002792261,1,Claps,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Claps\B-RackzClap.wav
40,-59.604712210830286,75.64757717290506,3,Crashes & Cymbals,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Crashes & Cymbals\Crash 1 (Zaytoven).wav
41,-74.28494963961344,-43.58934351839425,3,Crashes & Cymbals,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\Crashes & Cymbals\CaHitz Crash Drop.wav
42,-74.95906946009059,-25.646890280489853,5,FX,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\FX\nm - fx_lilpurp.wav
43,-48.97439432479095,53.66855084175106,8,Percs,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Percs\NM - Perc 13.wav
44,-55.68840915211245,-3.2184165583551096,5,FX,./data\Glockley (Shows The Screen) Drumkit\FX\Tubular (7).wav
45,24.255922091763846,102.02329864170433,6,Kicks,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Kicks\TM-88 Kicks [Metro X TM-88].wav
46,2.491093700741469,-10.53688138664836,1,Claps,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Claps\clap_whippa.wav
47,-14.828315137638347,-88.60113481994755,9,Snares,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Snares\BQ_snare_tunnel.wav
48,4.4960989664781295,-2.9550566511887673,1,Claps,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Claps\Quarter Milli Clap.wav
49,15.978066990312858,46.171844770409265,9,Snares,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Snares\Sn (London)_2.wav
50,15.539429460915638,19.053323774633267,9,Snares,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\Snares\Snare [ 30 Roc ].wav
51,-96.87837009298985,23.32519630150599,3,Crashes & Cymbals,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Crashes & Cymbals\BQ_cymbal_wide.wav
52,-1.4828447653423176,13.008611016522527,9,Snares,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Snares\Snare 18.wav
53,-13.9311079090762,-79.04509303089695,8,Percs,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Percs\rim_01.wav
54,-62.04181133838839,62.04807643992471,8,Percs,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\Percs\Ducko_percussion_15.wav
55,3.0295758139349434,-48.84370463822483,1,Claps,./data\Glockley (Shows The Screen) Drumkit\Claps\Clap + Snare (59).wav
56,-9.85799399853311,-94.30512269015885,8,Percs,./data\Kenny Beats (Shows the Screen) Drumkit\Percs\[rimshot] (5) christopher.wav
57,2.632328127098464,-15.384689100969492,9,Snares,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Snares\TM-88 Snare [Cross da Line].wav
58,80.64566261498638,20.394771063161404,2,Closed Hats,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Closed Hats\MP Hat 1.wav
59,38.81216548277601,27.532983348762038,1,Claps,./data\Glockley (Shows The Screen) Drumkit\Claps\Clap + Snare (129).wav
60,-57.26961591708073,13.12107109830726,4,Extras,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\Extras\vybe809DJ-SPIN.wav
61,5.7679026522301875,2.869738694388326,9,Snares,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Snares\[ACD] - AraabMusikSnare (2).wav
62,-81.97595125211018,-19.237206123877144,10,Vox,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Vox\Crowd (2).wav
63,44.25961300448849,-58.368496873550555,0,808s,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\808s\TBP - BodyCount 808 - Loop_2.wav
64,-85.44685648890713,-30.176844292119835,10,Vox,./data\Kenny Beats (Shows the Screen) Drumkit\Vox\Zack Fox - The Cave Vox.wav
65,-30.839189833263056,-3.87371570307004,5,FX,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\FX\NM - SpecialFillUp FX.wav
66,36.845834195625685,-69.49526790423103,0,808s,./data\Everyone in 808 Mafia (Shows the Screen) Kit\808s\Gucci 808.wav
67,-40.653302206662865,-54.821434518982194,9,Snares,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Snares\trunk snare.wav
68,88.8951748045897,35.67668233620092,2,Closed Hats,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\Closed Hats\Ducko_hihat_20.wav
69,-1.750077847307221,71.31090199973231,6,Kicks,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Kicks\NM - PushaZ Kick.wav
70,-59.539382901775184,-62.15963552772228,5,FX,./data\Kenny Beats (Shows the Screen) Drumkit\FX\KENNY BEATS FX 30.wav
71,0.5866181523543817,-45.35447478584631,1,Claps,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Claps\NM - Bank Clap.wav
72,-32.207790630690035,19.175935789280675,2,Closed Hats,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Closed Hats\HiHat (93).wav
73,-15.859790922854646,87.69578394266918,6,Kicks,./data\Chief Keef (Shows the Screen) Drumkit\Kicks\Kick (Keef).wav
74,32.38071715069315,-49.34473869497287,0,808s,./data\Everyone in 808 Mafia (Shows the Screen) Kit\808s\spinz 808 (2).wav
75,-74.21854828877997,-4.649552798495924,5,FX,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\FX\[ACD] - KillBill FX_5.wav
76,-24.92282931910637,27.292932741997575,8,Percs,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Percs\Triangle 1 (Hobby - Chief Keef)_2.wav
77,27.888476515670668,11.770419401387914,9,Snares,./data\Kenny Beats (Shows the Screen) Drumkit\Snares\Clappy Snare - Up Topp.wav
78,-56.616933950370985,60.98393114799475,3,Crashes & Cymbals,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Crashes & Cymbals\Crash3.wav
79,-24.328268884728654,-56.2342686789804,9,Snares,./data\Glockley (Shows The Screen) Drumkit\Snares\Glockley Snares (8).wav
80,-43.04922819178112,-71.1243659844393,5,FX,./data\Kenny Beats (Shows the Screen) Drumkit\FX\Zapp_1.wav
81,23.64238783033546,101.8485894185542,6,Kicks,./data\London on da Track (Shows the Screen) Drumkit\Kicks\Metro Southside Kick.wav
82,78.64871806492775,-64.57870496330992,0,808s,./data\Kenny Beats (Shows the Screen) Drumkit\808s\KENNY BEATS 808 19.wav
83,-55.752281503146634,-58.21787239192581,8,Percs,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Percs\BQ_percussion_decay.wav
84,-12.015783806979075,93.66525367063939,6,Kicks,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Kicks\SizzKick3.wav
85,-55.07192736595451,-44.38127304906824,8,Percs,./data\Kenny Beats (Shows the Screen) Drumkit\Percs\KENNY BEATS PERC 28.wav
86,-41.678209776041925,58.857915307415055,3,Crashes & Cymbals,./data\Chief Keef (Shows the Screen) Drumkit\Crashes & Cymbals\DP_crash_06.wav
87,-32.042002040780424,-68.04452810428013,8,Percs,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\Percs\Percs1.WAV
88,43.551570446608736,52.705360345255436,9,Snares,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Snares\god snare.wav
89,11.408393035840897,18.66619924074463,9,Snares,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Snares\TM-88 Snare [Master].wav
90,-35.02949188815949,-53.806604516468326,8,Percs,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Percs\Cardo (Perc).wav
91,32.51057315062366,22.240841912976695,1,Claps,./data\Glockley (Shows The Screen) Drumkit\Claps\Clap + Snare (147).wav
92,11.248164122385681,13.088691413061436,9,Snares,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Snares\DRE3-2CD 020.wav
93,-50.288599692670736,-23.94178806652314,5,FX,./data\Everyone in 808 Mafia (Shows the Screen) Kit\FX\BQ_bell_chime.wav
94,44.03757341170092,50.59643198276934,9,Snares,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Snares\Sound (31).wav
95,-32.91133895285344,60.64623563409089,7,Open Hats,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Open Hats\NM - Hndrxx OH.wav
96,15.961560544015473,89.63173458604977,6,Kicks,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Kicks\NM - Wing Kick.wav
97,-82.15482953458252,-13.34528534662194,10,Vox,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\Vox\Ducko_vocal_04.wav
98,27.897574865852178,-39.271585321626326,0,808s,./data\Glockley (Shows The Screen) Drumkit\808s\Glock.wav
99,15.277657407547649,97.62042257075379,6,Kicks,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Kicks\5 ( Kick ).wav
100,28.373950893172744,-34.60315759046058,0,808s,./data\Glockley (Shows The Screen) Drumkit\808s\Glockley Venom 808.wav
101,-91.8179766976163,36.67097597777304,4,Extras,./data\Glockley (Shows The Screen) Drumkit\Extras\sample (73).wav
102,-0.8352295730602186,7.035900669244925,9,Snares,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\Snares\ChopSquad Snare.wav
103,16.024449329414995,89.21748916409457,6,Kicks,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Kicks\BEAR Kick_2.wav
104,-53.64045485477962,-7.430143002853864,4,Extras,./data\Glockley (Shows The Screen) Drumkit\Extras\Glockley Sample (70).wav
105,-46.997998330130336,-27.37081172337266,8,Percs,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Percs\Perc (41) Dj Plugg Shaker.wav
106,-1.3315886836152906,-92.4417447771074,8,Percs,./data\Glockley (Shows The Screen) Drumkit\Percs\Rimshot  (2).wav
107,41.2444767787585,-62.23717697604632,0,808s,./data\Chief Keef (Shows the Screen) Drumkit\808s\808  Chief Keef Big Boss.wav
108,45.09297034116253,-49.51818160807859,0,808s,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\808s\Ducko_808_06.wav
109,-46.109921778706614,-26.16259737199041,8,Percs,./data\Kenny Beats (Shows the Screen) Drumkit\Percs\KENNY BEATS PERC 6.wav
110,3.1369483788251014,-21.894329936476595,1,Claps,./data\Chief Keef (Shows the Screen) Drumkit\Claps\Clap 1.wav
111,63.218482029795474,-36.36993417636814,0,808s,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\808s\[ET] Layup 808_2.wav
112,60.60248152397481,-26.708148633214808,0,808s,./data\Kenny Beats (Shows the Screen) Drumkit\808s\B_808 - (M1 Slides).wav
113,6.395475655575802,-6.893356803488765,9,Snares,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Snares\TB - Requim Clap_Short - Loop_2 -1.wav
114,-39.76686687303337,67.14049635967343,7,Open Hats,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Open Hats\OPEN HAT - MAFIA.wav
115,-46.19225063063994,18.677834428132083,8,Percs,./data\Kenny Beats (Shows the Screen) Drumkit\Percs\KENNY BEATS PERC 4.wav
116,11.734778070270078,94.17922160966818,6,Kicks,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Kicks\NM - Uno Kick.wav
117,-20.867588236202682,-49.221357354035845,9,Snares,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Snares\Toomp SD 2.wav
118,54.41004095717613,-49.71989207220167,0,808s,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\808s\808 (B-Rackz).wav
119,77.41508622668798,-48.17602881292309,0,808s,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\808s\NM - Bodega (808).wav
120,3.7239528573650897,-50.58250587787103,9,Snares,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Snares\TS Clap 2_2.wav
121,-8.04664734984471,-34.054089677913574,1,Claps,./data\Kenny Beats (Shows the Screen) Drumkit\Claps\KENNY BEATS CLAP 23.wav
122,50.972479883417215,-72.58577681306744,0,808s,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\808s\Mag 808_2.wav
123,6.561898567850377,9.198376967301005,9,Snares,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\Snares\Digital (Snare).wav
124,77.45531437298335,-30.466300089157833,0,808s,./data\Everyone in 808 Mafia (Shows the Screen) Kit\808s\Plugg-extendo with a dick 808.wav
125,-58.0598931721012,71.37160671789938,3,Crashes & Cymbals,./data\Chief Keef (Shows the Screen) Drumkit\Crashes & Cymbals\Chop Crash (2).wav
126,11.946032253113906,-6.589032046514536,1,Claps,./data\Glockley (Shows The Screen) Drumkit\Claps\Clap + Snare (152).wav
127,-28.625966348853833,-71.5097838778604,8,Percs,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Percs\808_Rim_01.wav
128,69.8981111863519,11.602515415361713,2,Closed Hats,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Closed Hats\Refuge HH1_2.wav
129,5.945503707105967,12.058058450837185,9,Snares,./data\Kenny Beats (Shows the Screen) Drumkit\Snares\SKRILLEX 2011-2012 BASE SNARE.wav
130,83.11749638358373,-32.40921096981619,0,808s,./data\Kenny Beats (Shows the Screen) Drumkit\808s\KENNY BEATS VALENTINE 37.wav
131,32.36436671336916,3.5819099047557925,9,Snares,./data\Chief Keef (Shows the Screen) Drumkit\Snares\Sledge Snare 1.wav
132,6.935094064551869,-23.63930611494719,1,Claps,./data\Glockley (Shows The Screen) Drumkit\Claps\Clap (3).wav
133,92.78572634639688,33.50305688665688,2,Closed Hats,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Closed Hats\BWB UPGRADE3 Hi-HAT (10).wav
134,52.21544028288932,-74.74924115038428,0,808s,./data\Everyone in 808 Mafia (Shows the Screen) Kit\808s\808 (SavageMode).wav
135,-46.61346857068094,38.401187811579724,8,Percs,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\Percs\Ducko_percussion_04.wav
136,-6.1160665012475794,99.31234630251069,6,Kicks,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Kicks\plugg- rackz kick.wav
137,-3.6844693699173967,-94.9400777832202,8,Percs,./data\Glockley (Shows The Screen) Drumkit\Percs\Rimshot  (32).wav
138,-45.08572572849174,44.18869753187115,8,Percs,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Percs\Perc (Wicko Wicked).wav
139,78.64795776912216,-64.57854321842801,0,808s,./data\Kenny Beats (Shows the Screen) Drumkit\808s\KENNY BEATS VALENTINE 22.wav
140,5.032269293912249,-8.24719139514724,1,Claps,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Claps\nm - manny clap.wav
141,-51.015664433839994,73.46501459283598,2,Closed Hats,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Closed Hats\nm - scum hat.wav
142,-74.98138987266363,-28.247526241506538,10,Vox,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Vox\NM - Faulty (Vox).wav
143,39.20239022827174,13.605935478983357,9,Snares,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Snares\Sn (LilJon)_2.wav
144,-49.06500130874164,-17.771058776342432,5,FX,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\FX\NM - Impact 02.wav
145,89.14617637560814,9.450884325548403,2,Closed Hats,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Closed Hats\YK - Metro HH (Hats)_4.wav
146,29.278860148171013,-67.01697187373968,0,808s,./data\Chief Keef (Shows the Screen) Drumkit\808s\808 [ Chop ].wav
147,-42.630878578499285,-8.697262405127107,4,Extras,./data\Glockley (Shows The Screen) Drumkit\Extras\Glockley Sample (42).wav
148,-75.95655040755551,-22.817129928316387,10,Vox,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Vox\NM - (Vox) Youngsta 1.wav
149,-7.73388013662065,-96.6167667403898,8,Percs,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Percs\YN - Nola Perc_3.wav
150,-62.66642854481063,-0.1775141983523056,5,FX,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\FX\NM - Up FX.wav
151,-22.00516713768928,-24.51857649691708,8,Percs,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\Percs\808_Timpani_02.wav
152,-68.37679444727655,-9.641970256589984,10,Vox,./data\London on da Track (Shows the Screen) Drumkit\Vox\London on da Track Vox.wav
153,1.6247177628629108,-15.443798032907331,1,Claps,./data\Kenny Beats (Shows the Screen) Drumkit\Claps\clap [ tenthousand ].wav
154,-81.04599249685691,21.99418328254086,5,FX,./data\Everyone in 808 Mafia (Shows the Screen) Kit\FX\PJ - Tarentino Riser (FX).wav
155,-10.063846276224885,76.56283130791445,8,Percs,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\Percs\Ducko_percussion_13.wav
156,-59.43997842918709,12.479226933432631,6,Kicks,./data\Glockley (Shows The Screen) Drumkit\Kicks\REVERSE KICK.wav
157,43.548261201733204,50.20016903579453,9,Snares,./data\Glockley (Shows The Screen) Drumkit\Snares\Trapaholic Snare (9).wav
158,38.956170498178416,18.555759493252904,9,Snares,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Snares\boyanima.wav
159,7.97502316459525,85.8450682298796,6,Kicks,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Kicks\1 ( Punchy ).wav
160,-63.17365630275003,45.94112643183607,5,FX,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\FX\DC - Turtle TransFX.wav
161,-63.129489809970956,0.1291323103017626,5,FX,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\FX\FX4.wav
162,-43.0069143041837,56.97875142246076,8,Percs,./data\London on da Track (Shows the Screen) Drumkit\Percs\Guttaperc2.wav
163,98.6853986847949,25.238545696830553,2,Closed Hats,./data\Glockley (Shows The Screen) Drumkit\Closed Hats\Hi Hat (4).wav
164,-59.326579464156545,82.03511109789162,3,Crashes & Cymbals,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Crashes & Cymbals\Southside Crash.wav
165,-47.01200182340395,-55.34225168762695,8,Percs,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\Percs\Ducko_percussion_09.wav
166,-48.925471216016554,-23.83081247983173,5,FX,./data\Everyone in 808 Mafia (Shows the Screen) Kit\FX\Hussein Kill Bill Fx 7.wav
167,8.373682390151801,33.96274883435198,9,Snares,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Snares\JR - Gusto (Snare).wav
168,58.10932886116016,-25.457300279659066,0,808s,./data\Everyone in 808 Mafia (Shows the Screen) Kit\808s\TM-88 808s [Big Choppa].wav
169,-46.459735567511984,-21.345660604312958,4,Extras,./data\Glockley (Shows The Screen) Drumkit\Extras\Glockley Sample (57).wav
170,-11.564315483254887,-75.07404210850814,8,Percs,./data\Glockley (Shows The Screen) Drumkit\Percs\Rimshot  (8).wav
171,-56.93669164324561,39.161972199211135,7,Open Hats,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Open Hats\CL_OHH1.wav
172,-46.812849614362364,50.23549743636698,7,Open Hats,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Open Hats\Pers (18)_3 - Loop.wav
173,66.195492743903,-39.1637313091793,0,808s,./data\Glockley (Shows The Screen) Drumkit\808s\dirty808custon.wav
174,13.233065037446096,95.79813362193184,6,Kicks,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Kicks\We Made It Kick_7.wav
175,-105.04752701994849,31.63692702962834,2,Closed Hats,./data\Chief Keef (Shows the Screen) Drumkit\Closed Hats\Chop Hihat (2).wav
176,52.214334109157775,-73.43197518768052,0,808s,./data\Everyone in 808 Mafia (Shows the Screen) Kit\808s\Metro Boomin' 808.wav
177,-78.36571420946045,-2.4349438792950617,3,Crashes & Cymbals,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\Crashes & Cymbals\Ducko_cymbal_crash_02.wav
178,11.764645835994843,43.25255504256953,9,Snares,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Snares\Snare 54.wav
179,15.27685209656051,97.62038987834649,6,Kicks,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Kicks\Rack Kick.wav
180,-1.639028873623747,-29.067886423405135,1,Claps,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Claps\Trapaholic Clap (22).wav
181,9.294487118523728,-8.112862236604084,1,Claps,./data\Glockley (Shows The Screen) Drumkit\Claps\Clap + Snare (139).wav
182,23.828767175925446,-58.3037114830317,0,808s,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\808s\NM - Ghosted 808.wav
183,-52.73513324402221,-68.79131745755788,8,Percs,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Percs\nm - buckles_2 perc.wav
184,-0.16779512308941227,85.6610365581181,6,Kicks,./data\Kenny Beats (Shows the Screen) Drumkit\Kicks\KENNY BEATS KICK 42.wav
185,-29.28621002086726,51.346730460754486,7,Open Hats,./data\Everyone in 808 Mafia (Shows the Screen) Kit\Open Hats\without warning offset open hat.wav
186,-46.03006995125371,-66.91450361765517,8,Percs,./data\Nick Mira (Shows the Screen) Drumkit Re-Up to respect DMCA\Percs\nm - romance_wet snap.wav
187,-29.672494838227337,-55.628085752940024,9,Snares,./data\Kenny Beats (Shows the Screen) Drumkit\Snares\KENNY BEATS SNARE 28.wav
188,-67.3848949912535,-5.329165869809848,5,FX,./data\Kenny Beats (Shows the Screen) Drumkit\FX\KENNY BEATS FX 15.wav
189,-34.516454717449726,40.017103594824704,7,Open Hats,./data\Glockley (Shows The Screen) Drumkit\Open Hats\Open Hat 2 [ JR 808 ].wav
190,78.71319057844967,0.7140763409989139,2,Closed Hats,./data\Mike Will Made It & Eardrummers (Shows the Screen) Drumkit\Closed Hats\MZ Hi Hat [Zaytoven Lo].wav
191,80.1146255645375,-53.204726637969095,0,808s,./data\Glockley (Shows The Screen) Drumkit\808s\Punchy Spinz 808.wav
